x_nodes,h_total,u,T_total,T,p_total,p,dp_total,rho_total,rho,c,eta,Lambda,v,Re,Ma
-0.035250000000000004,1127853.7572210098,716296.9987479354,94.777,94.66489471210085,10332537.495263293,10300677.855546294,75.87448801041045,25.134827265542654,25.101833346192095,951.3200590217075,5.125344239722236e-06,0.030494255827593797,48.77438105793204,716630.7242689108,0.05127021194958225
-0.035,1127853.7572210098,716297.8233168942,94.777,94.66489297265427,10332461.620775282,10300601.761476012,75.87496880546803,25.134668278368643,25.10167403134567,951.3183547386321,5.125332596909145e-06,0.03049425552063856,48.774690618283195,716632.3521823038,0.05127062920139251
-0.03475,1127853.7572210098,716298.6478941885,94.777,94.66489123315898,10332385.745806476,10300525.666920459,75.87544961123136,25.134509289678004,25.101514714975323,951.3166504484053,5.125320954040189e-06,0.030494255213681844,48.775000185524945,716633.980110904,0.051271046462326435
-0.0345,1127853.7572210098,716299.472479819,94.777,94.664889493615,10332309.870356865,10300449.571879564,75.87593042770098,25.13435029947067,25.10135539708099,951.3149461510242,5.125309311115351e-06,0.030494254906723632,48.77530975965761,716635.6080547138,0.051271463732384566
-0.03425,1127853.7572210098,716300.2970737854,94.777,94.66488775402227,10332233.994426437,10300373.476353329,75.87641125487728,25.134191307746615,25.10119607766263,951.313241846489,5.125297668134644e-06,0.030494254599763956,48.775619340681445,716637.2360137319,0.05127188101156721
-0.034,1127853.7572210098,716301.121676088,94.777,94.66488601438083,10332158.118015181,10300297.38034176,75.87689209276054,25.134032314505824,25.10103675672024,951.3115375348003,5.1252860250980605e-06,0.03049425429280279,48.77592892859665,716638.863987959,0.05127229829987461
-0.03375,1127853.7572210098,716301.9462867273,94.777,94.66488427469069,10332082.241123088,10300221.28384485,75.8773729413512,25.133873319748258,25.100877434253785,951.3098332159583,5.125274382005605e-06,0.030494253985840138,48.776238523403485,716640.4919773951,0.0512727155973071
-0.0335,1127853.7572210098,716302.7709057026,94.777,94.6648825349518,10332006.363750147,10300145.186862567,75.8778538006497,25.133714323473868,25.100718110263198,951.3081288899624,5.125262738857269e-06,0.030494253678876006,48.77654812510225,716642.1199820412,0.05127313290386508
-0.03325,1127853.7572210098,716303.5955330146,94.777,94.6648807951642,10331930.485896345,10300069.08939491,75.87833467065636,25.13355532568265,25.100558784748493,951.3064245568123,5.125251095653059e-06,0.0304942533719104,48.776857733693134,716643.7480018968,0.051273550219548804
-0.033,1127853.7572210098,716304.4201686638,94.777,94.66487905532786,10331854.607561674,10299992.991441881,75.87881555137159,25.13339632637455,25.100399457709607,951.3047202165088,5.12523945239297e-06,0.030494253064943307,48.777167349176416,716645.3760369624,0.051273967544358603
-0.03275,1127853.7572210098,716305.24481265,94.777,94.66487731544281,10331778.728746122,10299916.893003445,75.87929644279579,25.13323732554955,25.10024012914652,951.3030158690506,5.125227809077003e-06,0.030494252757974724,48.77747697155235,716647.0040872386,0.051274384878294874
-0.0325,1127853.7572210098,716306.0694649732,94.777,94.664875575509,10331702.84944968,10299840.79407961,75.87977734492931,25.133078323207634,25.100080799059214,951.3013115144382,5.1252161657051555e-06,0.030494252451004678,48.777786600821145,716648.6321527255,0.05127480222135784
-0.03225,1127853.7572210098,716306.8941256342,94.777,94.66487383552646,10331626.969672333,10299764.694670346,75.8802582577726,25.13291931934873,25.099921467447622,951.299607152671,5.1252045222774285e-06,0.030494252144033136,48.77809623698312,716650.2602334231,0.051275219573547956
-0.032,1127853.7572210098,716307.7187946326,94.777,94.6648720954952,10331551.089414075,10299688.594775666,75.88073918132599,25.13276031397283,25.099762134311742,951.2979027837501,5.125192878793819e-06,0.030494251837060116,48.77840588003846,716651.888329332,0.05127563693486541
